"No.","Length","Time","Source","Destination","Protocol","Info"
"18199","232","503.524562","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18201","233","503.525657","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18202","233","503.525657","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18203","233","503.525657","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18204","233","503.526690","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18205","232","503.526690","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18206","232","503.526690","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18213","934","503.846625","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18214","1110","503.847200","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18215","1514","503.847419","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18216","360","503.847419","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18217","588","503.847419","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18219","410","503.847419","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18221","766","503.847419","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18222","232","503.848594","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18223","232","503.848594","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18224","232","503.848594","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18226","232","503.848594","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18227","232","503.848594","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18228","232","503.848594","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18235","230","504.012229","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18237","228","504.017700","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18238","166","504.018674","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"18239","230","504.019647","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18241","62","504.019647","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"18244","228","504.022576","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18245","166","504.023541","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"18247","62","504.024541","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"18249","230","504.044102","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18251","340","504.049891","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"18252","62","504.051890","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"18253","230","504.051890","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18256","228","504.057679","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18257","166","504.059499","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"18259","62","504.060866","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"18264","118","505.325531","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"18266","70","505.326740","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"18267","70","505.326740","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"18268","70","505.327712","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"18272","94","505.634978","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_GROUP_DESC"
"18273","70","505.635951","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"18274","70","505.635951","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"18277","78","505.728458","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"18278","70","505.728458","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"18280","1514","505.827920","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18281","882","505.827920","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18284","232","505.829866","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18285","232","505.829866","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18286","232","505.829866","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18287","1514","505.829866","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18288","232","505.829866","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18289","1514","505.829866","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18290","150","505.829866","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18291","232","505.830372","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18294","232","505.830680","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18302","94","506.124885","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_GROUP_DESC"
"18303","934","506.125201","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18304","582","506.125201","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18305","582","506.125701","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18306","230","506.125907","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18307","582","506.125907","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18308","70","506.125907","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"18309","230","506.125907","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18310","70","506.125907","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"18311","406","506.125907","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18312","944","506.126408","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18314","232","506.127126","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18316","232","506.127126","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18317","232","506.127126","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18318","232","506.127126","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18319","232","506.127626","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18321","1300","506.127720","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18327","232","506.128771","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18331","78","506.221956","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"18332","70","506.222931","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"18334","1514","506.629279","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18335","887","506.629742","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18336","935","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18337","408","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18338","586","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18339","588","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18340","231","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18341","409","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18343","232","506.630075","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18344","232","506.631137","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18345","233","506.631137","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18346","232","506.631137","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18348","233","506.632110","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18349","233","506.632270","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18350","233","506.632270","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18357","230","506.922681","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18358","230","506.922681","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18359","230","506.922681","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18360","230","506.923397","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18361","230","506.923491","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18362","230","506.923651","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18364","230","506.924243","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18365","232","506.924243","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18366","230","506.924243","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18367","230","506.924243","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18369","230","506.924835","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18370","232","506.925336","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18371","230","506.925336","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18372","232","506.925336","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18373","232","506.925336","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18374","406","506.925336","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18375","232","506.925336","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18378","758","506.925873","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18379","230","506.926370","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18380","232","506.926909","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18381","232","506.926909","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18387","232","506.927429","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18392","1514","506.929603","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18393","374","506.930518","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18396","78","506.985221","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"18398","402","506.987140","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"18400","126","507.009990","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"18401","750","507.011062","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"18407","326","507.012282","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"18414","78","507.303529","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"18417","402","507.305473","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"18420","126","507.308739","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"18421","750","507.309791","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"18427","326","507.310683","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"18433","78","507.662164","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"18436","402","507.664169","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"18439","126","507.714316","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"18441","958","507.715324","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"18447","326","507.717184","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"18455","78","508.174907","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"18457","402","508.176852","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"18459","110","508.198421","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"18460","958","508.199421","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"18462","70","508.215942","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"18467","326","508.217876","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"18472","230","508.939232","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18473","230","508.939232","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18474","230","508.939232","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18475","230","508.939232","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18476","230","508.940204","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18477","230","508.940204","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18478","230","508.940355","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18479","230","508.940511","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18481","232","508.940817","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18482","232","508.941320","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18483","232","508.941320","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18484","232","508.941320","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18485","1110","508.941320","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18487","232","508.942090","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18488","230","508.942090","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18489","230","508.942600","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18490","230","508.942600","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18494","232","508.943103","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18496","586","508.943591","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18498","232","508.943591","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18499","232","508.943591","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18502","232","508.944089","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18503","232","508.944589","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18504","232","508.944589","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18505","232","508.944589","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18506","232","508.944589","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18508","232","508.945102","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18510","410","508.947392","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18512","1514","509.220690","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18513","178","509.220690","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18514","1110","509.220690","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18515","406","509.221189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18516","408","509.221189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18517","232","509.221189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18519","232","509.221189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18520","232","509.221189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18521","232","509.221691","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18522","232","509.221691","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18524","232","509.222189","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18526","232","509.222690","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18527","232","509.222690","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18528","232","509.222690","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18529","232","509.222690","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18531","232","509.222690","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18532","232","509.222690","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18533","232","509.223147","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18534","410","509.223147","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18539","232","509.223648","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18542","232","509.224320","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18555","760","509.723406","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18556","1288","509.724545","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18557","584","509.724545","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18558","406","509.725045","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18559","1292","509.725045","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18561","942","509.725545","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18562","410","509.725851","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"18564","233","509.726455","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18565","232","509.726455","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18566","233","509.726455","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18568","233","509.726455","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18569","233","509.726455","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18570","232","509.727366","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18577","1110","510.021641","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18578","1286","510.021744","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18579","230","510.021744","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18580","582","510.021744","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18581","230","510.021744","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18583","232","510.022246","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18584","588","510.022246","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18585","410","510.022246","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18586","232","510.022246","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18587","232","510.022246","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18588","410","510.022246","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18589","232","510.022246","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18590","588","510.022246","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18591","232","510.022246","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"18592","232","510.023230","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18594","232","510.023230","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18595","232","510.023230","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18605","118","510.127062","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"18606","70","510.128034","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"18607","70","510.129070","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"18608","70","510.129070","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"18617","78","511.979255","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"18619","402","511.981222","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"18621","126","512.005533","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"18622","750","512.006568","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"18628","326","512.007452","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"18634","1286","512.027534","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18635","230","512.027534","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18638","232","512.028502","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18639","1514","512.029486","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"18640","232","512.029486","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18641","232","512.029486","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18642","232","512.029486","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18644","232","512.030526","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18645","1514","512.030526","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18646","232","512.030526","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18647","1030","512.030526","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"18656","78","512.299680","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"18659","402","512.302608","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"18662","126","512.308440","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"18664","750","512.309413","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"18671","326","512.310656","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"18676","1286","512.321466","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18677","758","512.321857","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18678","758","512.321857","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18680","582","512.321857","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18684","766","512.322358","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18685","766","512.322358","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18686","232","512.322358","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18687","588","512.322358","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"18688","232","512.323343","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18690","232","512.323343","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18691","232","512.323343","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18693","232","512.323343","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18697","232","512.323857","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"18700","232","512.324864","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
